"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"587"," Lord's Test: Bazball crumbles as South Africa hand Ben Stokes 1st defeat as England captain ","1660922482030","     Bazball crumbles as Rabada, Nortje hand Stokes 1st defeat as England Test captain"," https://www.indiatoday.in/sports/cricket/story/england-vs-south-africa-1st-test-lords-report-kagiso-rabada-nortje-bazball-1990162-2022-08-19?utm_source=rss ","462","SPORTS"
"588"," Manisha Kalyan becomes 1st Indian footballer to play in Women's Champions League  ","1660921047030","     Manisha Kalyan becomes 1st Indian to play in Women's Champions League"," https://www.indiatoday.in/sports/cricket/story/manisha-kalyan-uefa-womens-champions-league-debut-first-indian-1989951-2022-08-19?utm_source=rss ","463","SPORTS"
"589"," England vs South Africa: Anrich Nortje gets Jonny Bairstow twice as Bazball architect fails in Lord's Test ","1660920642030","     Nortje gets Bairstow twice as Bazball architect fails in Lord's Test"," https://www.indiatoday.in/sports/cricket/story/england-vs-south-africa-lords-test-jonny-bairstow-twin-failures-bazball-1990148-2022-08-19?utm_source=rss ","464","SPORTS"
"590"," Don't care if Cristiano Ronaldo goes to Dortmund or not: Bayern Munich coach Julian Nagelsmann ","1660918042030","     Don't care if Ronaldo goes to Dortmund or not: Bayern coach Nagelsmann"," https://www.indiatoday.in/sports/football/story/cristiano-ronaldo-transfer-dortmund-speculation-nagelsmann-bayern-reaction-1990134-2022-08-19?utm_source=rss ","465","SPORTS"
"591"," The Hundred: India batter Jemimah Rodrigues ruled out of tournament due to injury ","1660913432030","     The Hundred: Jemimah Rodrigues ruled out of tournament due to injury"," https://www.indiatoday.in/sports/cricket/story/the-hundred-india-batter-jemimah-rodrigues-ruled-out-of-tournament-due-to-injury-1990103-2022-08-19?utm_source=rss ","466","SPORTS"
"592"," AIFF ban: Sports Ministry requests FIFA, AFC to allow Indian clubs to participate in AFC tournaments ","1660912165030","     Sports Ministry requests FIFA to allow Indian clubs to participate in AFC tournaments "," https://www.indiatoday.in/sports/football/story/aiff-ban-sports-ministry-requests-fifa-afc-to-allow-indian-clubs-to-participate-in-afc-tournaments-1990094-2022-08-19?utm_source=rss ","467","SPORTS"
"593"," Simplicity is key for skipper Rohit Sharma as India prepare for high profile Asia Cup ","1660911656030","     Simplicity is key for Rohit Sharma as India prepare for Asia Cup"," https://www.indiatoday.in/sports/cricket/story/simplicity-is-key-for-skipper-rohit-sharma-as-india-prepare-for-high-profile-asia-cup-1990092-2022-08-19?utm_source=rss ","468","SPORTS"
"594"," England women's team captain Heather Knight to miss India series after undergoing hip surgery ","1660906810030","     Heather Knight to miss India series after undergoing hip surgery"," https://www.indiatoday.in/sports/cricket/story/heather-knight-to-miss-india-series-after-undergoing-hip-surgery-1990049-2022-08-19?utm_source=rss ","469","SPORTS"
"595"," Liverpool manager Jurgen Klopp scoffs over Darwin Nunez incident: We've never had a situation like this before ","1660905390030","     Jurgen Klopp scoffs over Darwin Nunez incident: Never had a situation like this"," https://www.indiatoday.in/sports/football/story/liverpool-manager-jurgen-klopp-scoffs-over-darwin-nunez-incident-we-ve-never-had-a-situation-like-this-before-1990043-2022-08-19?utm_source=rss ","470","SPORTS"
"596"," ILT20: Moeen Ali, Dawid Malan and Chris Woakes feature in star-studded Sharjah Warriors squad ","1660905340030","     ILT20: Moeen, Malan and Woakes feature in star-studded Sharjah Warriors squad"," https://www.indiatoday.in/sports/cricket/story/ilt20-moeen-ali-dawid-malan-and-chris-woakes-feature-in-star-studded-sharjah-warriors-squad-1990036-2022-08-19?utm_source=rss ","471","SPORTS"
"597"," Premier League: Nottingham Forest signs Morgan Gibbs-White for 42.5 million pounds  ","1660903613030","     Premier League: Nottingham Forest signs Gibbs-White for 42.5 million pounds "," https://www.indiatoday.in/sports/cricket/story/premier-league-nottingham-forest-signs-morgan-gibbs-white-for-42-5-million-pounds-1990025-2022-08-19?utm_source=rss ","472","SPORTS"
"598"," Asia Cup 2022: Everything you need to know about the qualifiers  ","1660900136030","     Asia Cup: Everything you need to know about the qualifiers "," https://www.indiatoday.in/sports/cricket/story/asia-cup-2022-everything-you-need-to-know-about-the-qualifiers-1989994-2022-08-19?utm_source=rss ","473","SPORTS"
"599"," Sridharan Sriram appointed Bangladesh coach for Asia Cup and T20 World Cup ","1660898330030","     S Sriram appointed Bangladesh coach for Asia Cup and T20 World Cup"," https://www.indiatoday.in/sports/cricket/story/sridharan-sriram-appointed-bangladesh-coach-for-asia-cup-and-t20-world-cup-1989975-2022-08-19?utm_source=rss ","474","SPORTS"
"600"," It's been a bit of a reality check: Australia batter Will Pucovski on suffering multiple concussions ","1660897407030","     It's been a bit of a reality check: Will Pucovski on suffering multiple concussions"," https://www.indiatoday.in/sports/cricket/story/it-s-been-a-bit-of-a-reality-check-australia-batter-will-pucovski-on-suffering-multiple-concussions-1989955-2022-08-19?utm_source=rss ","475","SPORTS"
"601"," Former India opener Gautam Gambhir to play in 2nd edition of Legends League Cricket ","1660895028030","     Gautam Gambhir to play in 2nd edition of Legends League Cricket"," https://www.indiatoday.in/sports/cricket/story/gautam-gambhir-legends-league-cricket-2nd-edition-india-maharajas-1989929-2022-08-19?utm_source=rss ","476","SPORTS"
"602"," Rachin Ravindra named in strong New Zealand 'A' squad for India tour in September ","1660894674030","     Rachin Ravindra named in strong NZ 'A' squad for India tour in September"," https://www.indiatoday.in/sports/cricket/story/rachin-ravindra-named-in-strong-new-zealand-a-squad-for-india-tour-in-september-1989925-2022-08-19?utm_source=rss ","477","SPORTS"
"603"," Cincinnati Masters: Carlos Alcaraz on beating Marin Cilic in Round of 16 – I knew that it was going to be a tough match ","1660894497030","     I knew that it was going to be tough: Alcaraz on beating Cilic in Cincinnati Masters"," https://www.indiatoday.in/sports/tennis/story/cincinnati-masters-carlos-alcaraz-on-beating-marin-cilic-in-round-of-16-i-knew-that-it-was-going-to-be-a-tough-match-1989926-2022-08-19?utm_source=rss ","478","SPORTS"
"604"," Cincinnati Open: Emma Raducanu wary of opponents ahead of US Open title defence – I am re-watching my matches  ","1660892063030","     I am re-watching my matches: Raducanu wary of opponents ahead of US Open"," https://www.indiatoday.in/sports/tennis/story/cincinnati-open-emma-raducanu-wary-of-opponents-ahead-of-us-open-title-defence-i-am-re-watching-my-matches-1989867-2022-08-19?utm_source=rss ","479","SPORTS"
"605"," Jack Leach backs England to stick with attacking intent despite South Africa charge in Lord's Test ","1660889607030","     Jack Leach backs England to stick with attacking intent despite South Africa charge"," https://www.indiatoday.in/sports/cricket/story/jack-leach-backs-england-to-stick-with-attacking-intent-despite-south-africa-charge-in-lord-s-test-1989845-2022-08-19?utm_source=rss ","480","SPORTS"
"606"," Deepak Chahar not taking T20 World Cup spot for granted despite solid comeback: That is not in my hand ","1660886001030","     Deepak Chahar not taking T20 World Cup spot for granted despite solid comeback"," https://www.indiatoday.in/sports/cricket/story/deepak-chahar-not-taking-t20-world-cup-spot-for-granted-despite-solid-comeback-that-is-not-in-my-hand-1989816-2022-08-19?utm_source=rss ","481","SPORTS"
"607"," ENG vs SA: Stuart Broad confident England aren’t out of Lord’s Test yet – Game is set up nicely ","1660884707030","     Game is set up nicely: Broad confident England aren’t out of Lord’s Test yet"," https://www.indiatoday.in/sports/cricket/story/eng-vs-sa-stuart-broad-confident-england-aren-t-out-of-lord-s-test-yet-game-is-set-up-nicely-1989811-2022-08-19?utm_source=rss ","482","SPORTS"
"608","Once banned from playing in a local league, Ellen White became a household name in England","1661323701000","","https://indianexpress.com/article/sports/football/once-banned-from-playing-in-a-local-league-ellen-white-became-a-household-name-in-england-8108520/","483","SPORTS"
"609","‘It is frustrating to miss some cricket, I have really been enjoying playing’: Jos Buttler hoping to be fit for T20 World Cup","1661319815000","","https://indianexpress.com/article/sports/cricket/it-is-frustrating-to-miss-some-cricket-i-have-really-been-enjoying-playing-jos-buttler-hoping-to-be-fir-for-t20-world-cup-8108386/","484","SPORTS"
"610","Petra Kvitova gets engaged to coach Jiri Vanek in ‘special place’ at Wimbledon","1661318658000","","https://indianexpress.com/article/sports/tennis/petra-kvitova-gets-engaged-to-coach-jiri-vanek-in-special-place-at-wimbledon-8108322/","485","SPORTS"
"611","Ukraine’s Dynamo Kyiv denied unlikely spot in UEFA Champions League after heavy aggregate loss to Benfica","1661316231000","","https://indianexpress.com/article/sports/football/ukraines-dynamo-kyiv-denied-unlikely-spot-in-uefa-champions-league-after-heavy-aggregate-loss-to-benfica-8108292/","486","SPORTS"
"612","The mystery spinner on a Karachi night, the infamy of a 100th hundred, a tie without a super over: Five classic Asia Cup matches","1661311871000","","https://indianexpress.com/article/sports/cricket/the-mystery-spinner-on-a-karachi-night-the-infamy-of-a-100th-hundred-a-tie-without-a-super-over-five-classic-asia-cup-matches-8103538/","487","SPORTS"
"613","While You Were Asleep: Pujara and Sussex into Royal One Day Cup SF, Hong Kong one step closer to Asia Cup, Dimitrov forced to retire against Thiem","1661311224000","","https://indianexpress.com/article/sports/while-you-were-asleep-pujara-and-sussex-into-royal-one-day-cup-sf-hong-kong-one-step-closer-to-asia-cup-dimitrov-forced-to-retire-against-thiem-8108107/","488","SPORTS"
"614","BWF World Championships Day 3 Live: MR Arjun-Dhruv Kapila win 21-17, 21-16","1661305584000","","https://indianexpress.com/article/sports/badminton/bwf-world-championships-live-score-updates-8107715/","489","SPORTS"
"615","Yuvraj told me ‘when you’re set, look to bat through’: Shubman Gill","1661274505000","","https://indianexpress.com/article/sports/cricket/yuvraj-told-me-when-youre-set-look-to-bat-through-shubman-gill-8107752/","490","SPORTS"
"616","Pakistan Army to provide troops to Qatar for football World Cup security","1661271362000","","https://indianexpress.com/article/sports/football/pakistan-army-to-provide-troops-to-qatar-for-football-world-cup-security-8107622/","491","SPORTS"
"617","Cheteshwar Pujara slams 90-ball 130, third hundred in Royal London One-Day Cup","1661264475000","","https://indianexpress.com/article/sports/cricket/cheteshwar-pujara-slams-third-hundred-in-royal-london-one-day-cup-8107582/","492","SPORTS"
"618","Varane hails United’s ‘mature performance’ in win over Liverpool","1661263845000","","https://indianexpress.com/article/sports/football/varane-hails-uniteds-mature-performance-in-win-over-liverpool-8107539/","493","SPORTS"
"619","Usain Bolt moves to trademark victory pose","1661263627000","","https://indianexpress.com/article/sports/sport-others/usain-bolt-moves-to-trademark-victory-pose-8107547/","494","SPORTS"
"620","Sharjah, Cricket’s el Dorado: The great Pakistan collapse in Rothmans Cup, Miandad’s six, Akram’s hat-trick, Sachin’s ‘Desert Storm’, India 54 all out","1661260030000","","https://indianexpress.com/article/sports/cricket/sharjah-crickets-el-dorado-india-vs-pakistan-sachin-tendulkar-desert-storm-javed-miandad-8103083/","495","SPORTS"
"621","What worked for Man United: Ronaldo’s replacement Elanga, Rafael Varane at the back and the right attitude","1661258206000","","https://indianexpress.com/article/sports/football/what-worked-for-man-united-vs-liverpool-ronaldo-elanga-varane-8107443/","496","SPORTS"
"622","Reconsider decision of suspension: AIFF requests FIFA","1661257260000","","https://indianexpress.com/article/sports/football/reconsider-decision-of-suspension-aiff-requests-fifa-8107350/","497","SPORTS"
"623","Dravid will be back before India-Pakistan game … it’s just a bloody flu yaar: Ravi Shastri, former India coach","1661256291000","","https://indianexpress.com/article/sports/cricket/dravid-will-be-back-before-india-pakistan-game-its-just-a-bloody-flu-yaar-ravi-shastri-former-india-coach-8107385/","498","SPORTS"
"624","FIH announces Pro League venues for upcoming season; Rourkela added as second Indian host city","1661253843000","","https://indianexpress.com/article/sports/hockey/fih-announces-pro-league-venues-for-upcoming-season-rourkela-added-as-second-indian-host-city-8107332/","499","SPORTS"
"625","It is still too early to compare Babar with one of all time greats Virat: Wasim Akram","1661253023000","","https://indianexpress.com/article/sports/cricket/it-is-still-too-early-to-compare-babar-with-one-of-all-time-greats-virat-wasim-akram-8106988/","500","SPORTS"
"626","‘Too early to think of future plans’ – Father Imran issues update following Sania Mirza’s US Open withdrawal","1661252178000","","https://indianexpress.com/article/sports/tennis/too-early-to-think-of-future-plans-father-imran-issues-update-following-sania-mirzas-us-open-withdrawal-8107260/","501","SPORTS"
"627","Eugenie Bouchard and Ankita Raina given wildcards for Chennai Open","1661246245000","","https://indianexpress.com/article/sports/tennis/eugenie-bouchard-and-ankita-raina-given-wildcards-for-chennai-open-8106971/","502","SPORTS"
"628","Krunal Pandya’s stay with Warwickshire cut short due to groin injury","1661242674000","","https://indianexpress.com/article/sports/cricket/krunals-stay-with-warwickshire-cut-short-due-to-groin-injury-8106765/","503","SPORTS"
"629","“I may know one thing or another…”: Bruno Fernandes speaks on Cristiano Ronaldo’s future at Manchester United","1661242290000","","https://indianexpress.com/article/sports/football/i-may-know-one-thing-or-another-bruno-fernandes-speaks-on-cristiano-ronaldos-future-at-manchester-united-8106655/","504","SPORTS"
"630","‘No hurdle big enough’: Jasprit Bumrah posts rehab video","1661237625000","","https://indianexpress.com/article/sports/cricket/no-hurdle-big-enough-jasprit-bumrah-post-rehab-video-8106471/","505","SPORTS"
"631","Gujarati faafda, Axar bhai aapda: ‘Playing in the US and Harare is like playing in Ahmedabad’","1661236444000","","https://indianexpress.com/article/sports/cricket/axar-patel-gujarati-faafda-axar-bhai-aapda-playing-in-the-us-and-harare-is-like-playing-in-ahmedabad-8106445/","506","SPORTS"
"632","Emotional tennis legend Chris Evert, now cancer free, says her late sister saved her life","1661231240000","","https://indianexpress.com/article/sports/tennis/emotional-tennis-legend-chris-evert-now-cancer-free-says-her-late-sister-saved-her-life-8106272/","507","SPORTS"
"633","‘What do you want me to do?’ Ronaldo tells Roy Keane on being benched by Eric ten Hag against Liverpool","1661230372000","","https://indianexpress.com/article/sports/football/what-do-you-want-me-to-do-ronaldo-tells-roy-keane-on-being-benched-by-eric-ten-hag-against-liverpool-8106217/","508","SPORTS"
"634","Angry Man United fans in ownership protest before EPL game","1661228047000","","https://indianexpress.com/article/sports/football/angry-man-united-fans-in-ownership-protest-before-epl-game-8106169/","509","SPORTS"
"635","“They can play f***ing good football”: Sky Sports issues apology after Man United manager drops F-bomb on-air","1661226098000","","https://indianexpress.com/article/sports/football/they-can-play-fing-good-football-sky-sports-issues-apology-after-man-united-manager-drops-f-bomb-on-air-8106083/","510","SPORTS"
"636","Not seeing dad before he died because I was playing IPL made me hate cricket: Ben Stokes","1661225950000","","https://indianexpress.com/article/sports/cricket/ben-stokes-opens-up-about-his-mental-health-and-what-made-him-hate-cricket-8106119/","511","SPORTS"
"637","While You Were Asleep: United open points tally with Liverpool win, England all-time scorer Ellen White retires and West Indies docked Super League points for slow over rate","1661222040000","","https://indianexpress.com/article/sports/while-you-were-asleep-united-open-points-tally-with-liverpool-win-england-all-time-scorer-ellen-white-retires-and-cilic-and-garcia-claim-titles-at-cincinnati-8106055/","512","SPORTS"
"638","Praful Patel trying to torpedo tournament, says Supreme Court","1661208010000","","https://indianexpress.com/article/sports/football/praful-patel-trying-to-torpedo-tournament-says-supreme-court-8105798/","513","SPORTS"
"639","Watch: Deepak Chahar ‘Mankads’ Kaia, does not appeal","1661199798000","","https://indianexpress.com/article/sports/cricket/watch-deepak-chahar-mankads-kaia-does-not-appeal-8105736/","514","SPORTS"
"640","Badminton Worlds: Dhruv-Arjun prevail in thriller","1661192861000","","https://indianexpress.com/article/sports/badminton/badminton-worlds-dhruv-arjun-prevail-in-thriller-8105739/","515","SPORTS"
"641","Durand Cup: East Bengal start with goalless draw against Indian Navy Kolkata","1661191032000","","https://indianexpress.com/article/sports/football/east-bengal-start-with-goalless-draw-against-indian-navy-kolkata-8105647/","516","SPORTS"
"642","BCCI asks state associations to postpone elections","1661190211000","","https://indianexpress.com/article/sports/cricket/bcci-asks-state-associations-to-postpone-elections-8105704/","517","SPORTS"
"643","Team India’s ‘Kaala Chashma’ dressing room celebrations after series win against Zimbabwe","1661189608000","","https://indianexpress.com/article/sports/cricket/team-indias-kaala-chashma-dressing-room-celebrations-after-series-win-against-zimbabwe-8105689/","518","SPORTS"
"644","If not for Shubman Gill, Sikandar Raza would have pulled off a heist","1661188554000","","https://indianexpress.com/article/sports/cricket/subhman-gill-sikandar-raza-heist-ind-vs-zim-8105633/","519","SPORTS"
"645","How Sialkot-born Sikandar Raza landed in Zimbabwe to become a cricketing star","1661185137000","","https://indianexpress.com/article/sports/cricket/how-sailkot-born-sikandar-raza-landed-in-zimbabwe-to-become-a-cricketing-star-8105636/","520","SPORTS"
"646","Fully deserved: Magnus Carlsen congratulates Praggnanandhaa after losing to Indian GM","1661181891000","","https://indianexpress.com/article/sports/chess/fully-deserved-magnus-carlsen-says-after-his-loss-to-praggnanandhaa-8105562/","521","SPORTS"
"647","No fans, risk of bombs and missiles, exodus of foreign players: Ukraine’s football league restarts as war rages on","1661180746000","","https://indianexpress.com/article/sports/football/ukraines-football-league-restarts-as-war-rages-on-8105521/","522","SPORTS"
"648","Rafael Nadal to be seeded 2nd at US Open 2022 as Alexander Zverev confirms withdrawal","1661178090000","","https://indianexpress.com/article/sports/tennis/alexander-zverev-pulls-out-of-u-s-open-with-ankle-surgery-8105494/","523","SPORTS"
"649","Qatar detains workers protesting late pay before World Cup","1661175336000","","https://indianexpress.com/article/sports/football/qatar-detains-workers-protesting-late-pay-before-world-cup-8105397/","524","SPORTS"
"650","It’s tough not being India regular but I prefer staying positive: Sanju Samson","1661174650000","","https://indianexpress.com/article/sports/cricket/its-tough-not-being-india-regular-but-i-prefer-staying-positive-sanju-samson-8105423/","525","SPORTS"
"651","ISL champions Hyderabad FC start Durand Cup campaign with dominating win over TRAU","1661172906000","","https://indianexpress.com/article/sports/football/isl-champions-hyderabad-fc-start-durand-cup-campaign-with-dominating-win-over-trau-8105297/","526","SPORTS"
"652","Ranked 152 till last week, Borna Coric now the player to avoid at US Open","1661172050000","","https://indianexpress.com/article/sports/tennis/ranked-152-till-last-week-borna-coric-now-the-player-to-avoid-at-us-open-8105250/","527","SPORTS"
"653","How Praggnanandhaa beat Carlsen: Both experimented and had fun; Pragg won the match, Carlsen won the tournament ","1661167129000","","https://indianexpress.com/article/sports/chess/how-praggnanandhaa-beat-carlsen-both-experimented-and-had-fun-pragg-won-the-match-carlsen-won-the-tournament-8105057/","528","SPORTS"
"654","England tour of Pakistan: Rawalpindi, Multan, Karachi to host 3 Tests","1661160640000","","https://indianexpress.com/article/sports/cricket/england-tour-of-pakistan-rawalpindi-multan-karachi-to-host-3-tests-8104790/","529","SPORTS"
"655","IND vs ZIM: I am really proud to be a Malayali and represent my country as a Malayali cricketer, says Sanju Samson","1661154206000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-i-am-really-proud-to-be-a-malayali-and-represent-my-country-as-a-malayali-cricketer-says-sanju-samson-8104537/","530","SPORTS"
"656","Supreme Court dissolves football CoA, paves way for FIFA to lift suspension","1661152858000","","https://indianexpress.com/article/sports/football/fifa-demands-met-supreme-court-dissolves-coa-football-body-back-in-power-8104502/","531","SPORTS"
"657","CoA not to take over affairs of IOA: SC extends status quo until further orders","1661151504000","","https://indianexpress.com/article/sports/sport-others/coa-not-to-take-over-affairs-of-ioa-sc-extends-status-quo-until-further-orders-8104450/","532","SPORTS"
"658","IND vs ZIM: Zimbabwe Cricket dedicates 2nd ODI to fight against childhood cancer","1661149965000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-zimbabwe-cricket-dedicates-2nd-odi-to-fight-against-childhood-cancer-8104407/","533","SPORTS"
"659","IND vs ZIM 3rd ODI Highlights: India survive Sikandar Raza scare to win a thriller by 13 runs","1661149769000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-3rd-odi-live-score-updates-8104216/","534","SPORTS"
"660","Manchester United go for broke: After Casemiro, Pulisic, Antony on the radar","1661149320000","","https://indianexpress.com/article/sports/football/manchester-united-go-for-broke-after-casemiro-pulisic-antony-on-the-radar-8104368/","535","SPORTS"
"661","Fallout from FIFA suspension continues: Indian football team’s matches against Singapore, Vietnam cancelled","1661148496000","","https://indianexpress.com/article/sports/football/fallout-from-fifa-suspension-continues-indian-football-teams-matches-against-singapore-vietnam-cancelled-8104361/","536","SPORTS"
"662","New Zealand beat Windies in 3rd ODI, clinch series 2-1","1661148002000","","https://indianexpress.com/article/sports/cricket/new-zealand-beat-windies-in-3rd-odi-clinch-series-2-1-8104340/","537","SPORTS"
"663","Can Mohamed Salah score his 10th goal against Manchester United and create history?","1661147237000","","https://indianexpress.com/article/sports/football/can-mohamed-salah-score-his-10th-goal-against-manchester-united-and-create-history-8104304/","538","SPORTS"
"664","Why Brendon McCullum won’t drop the struggling Zak Crawley","1661144335000","","https://indianexpress.com/article/sports/cricket/eng-vs-sa-why-brendon-mccullum-wont-drop-the-struggling-zak-crawley-8104214/","539","SPORTS"
"665","Back from anonymity: Borna Coric and Caroline Garcia register historic wins in Cincinnati","1661142494000","","https://indianexpress.com/article/sports/tennis/back-from-anonymity-borna-coric-and-caroline-garcia-register-historic-wins-in-cincinnati-8104132/","540","SPORTS"
"666","How a slower ball nearly derailed Anrich Nortje’s pace and career","1661141662000","","https://indianexpress.com/article/sports/cricket/eng-vs-sa-1st-test-how-a-slower-ball-nearly-derailed-anrich-nortjes-pace-and-career-8104142/","541","SPORTS"
"667","Asia Cup: From MS Dhoni’s severed head to Mohammad Sami’s 17-ball over, 5 controversial moments to remember","1661139377000","","https://indianexpress.com/article/sports/cricket/asia-cup-from-ms-dhonis-severed-head-to-mohammad-samis-17-ball-over-5-controversial-moments-to-remember-8102783/","542","SPORTS"
"668","While You Were Asleep: Naseem bags maiden five-fer, Boult, Russell join BBL draft, Kuwait pip UAE by 1 wicket in Asia Cup qualifier","1661137723000","","https://indianexpress.com/article/sports/cricket/while-you-were-asleep-naseem-shah-ned-vs-pak-3rd-odi-boult-russel-bbl-draft-kuwait-vs-uae-asia-cup-qualifier-8104055/","543","SPORTS"
"669","Watch Lionel Messi assist Kylian Mbappe, goal in record 8 seconds","1661136489000","","https://indianexpress.com/article/sports/football/pgg-vs-lille-watch-lionel-messi-assist-kylian-mbappe-goal-in-record-8-seconds-8104034/","544","SPORTS"
"670","‘Told him not to dive’: Shahid Afridi on Shaheen Afridi’s knee injury ahead of Asia Cup","1661134904000","","https://indianexpress.com/article/sports/cricket/told-him-not-to-dive-shahid-afridi-on-shaheen-afridis-knee-injury-ahead-of-asia-cup-8104025/","545","SPORTS"
"671","For World Championships medallists Srikanth and Sen, Tokyo 2022 will be a tougher challenge","1661100860000","","https://indianexpress.com/article/sports/badminton/for-world-championships-medallists-srikanth-and-sen-tokyo-2022-will-be-a-tougher-challenge-8103726/","546","SPORTS"
"672","State associations to appoint zonal panels to pick Duleep Trophy teams","1661100150000","","https://indianexpress.com/article/sports/cricket/state-associations-to-appoint-zonal-panels-to-pick-duleep-trophy-teams-8103723/","547","SPORTS"
"673","CSA T20 League: Du Plessis’ experience will be invaluable, says CSK-owned franchise","1661097854000","","https://indianexpress.com/article/sports/cricket/csa-t20-league-du-plessis-experience-will-be-invaluable-says-csk-owned-franchise-8103707/","548","SPORTS"
"674","Weightlifting: Mirabai, Jeremy, Achinta to skip Asian C’ship; to have S&C camp in US for World Meet","1661097092000","","https://indianexpress.com/article/sports/sport-others/weightlifting-mirabai-jeremy-achinta-to-skip-asian-cship-to-have-sc-camp-in-us-for-world-meet-8103697/","549","SPORTS"
"675","Mendy’s error prompts Chelsea collapse in 3-0 loss at Leeds","1661095139000","","https://indianexpress.com/article/sports/football/mendys-error-prompts-chelsea-collapse-in-3-0-loss-at-leeds-8103677/","550","SPORTS"
"676","Should pace spearheads Jasprit Bumrah and Shaheen Afridi be used more sparingly to reduce workload?","1661092847000","","https://indianexpress.com/article/sports/cricket/should-pace-spearheads-jasprit-bumrah-and-shaeen-afridi-be-used-more-sparingly-to-reduce-workload-8103636/","551","SPORTS"
"677","CP Rizwan, electrical engineer from Kerala is UAE’s T20 captain for Asia Cup","1661091884000","","https://indianexpress.com/article/sports/cricket/cp-rizwan-electrical-engineer-from-kerala-is-uaes-t20-captain-for-asia-cup-8103620/","552","SPORTS"
"678","Juventus Massimiliano Allegri unfazed by injury woes","1661090666000","","https://indianexpress.com/article/sports/football/juventus-massimiliano-allegri-unfazed-by-injury-woes-8103601/","553","SPORTS"
"679","Durand Cup: Lallawmkima brace helps Army Green defeat NEUFC 3-1","1661085368000","","https://indianexpress.com/article/sports/football/durand-cup-lallawmkima-brace-helps-army-green-defeat-neufc-3-1-8103492/","554","SPORTS"
"680","Gaganjeet Bhullar finishes fifth in Korea","1661082583000","","https://indianexpress.com/article/sports/golf/gaganjeet-bhullar-finishes-fifth-in-korea-8103366/","555","SPORTS"
"681","David Warner open to have discussions with CA to get lifetime captaincy ban overturned","1661073584000","","https://indianexpress.com/article/sports/cricket/david-warner-open-to-have-discussions-with-ca-to-get-lifetime-captaincy-ban-overturned-8103059/","556","SPORTS"
"682","Clean sweep on cards for India against weak Zimbabwe","1661072778000","","https://indianexpress.com/article/sports/cricket/clean-sweep-on-cards-for-india-against-weak-zimbabwe-8102999/","557","SPORTS"
"683","Deepak Hooda sets unique world record with most consecutive wins since making his international debut","1661067546000","","https://indianexpress.com/article/sports/cricket/ind-vs-zim-deepak-hooda-sets-unique-world-record-for-india-8102865/","558","SPORTS"
"684","Research needed to help women athletes during menstrual cycles: Jhulan Goswami","1661067309000","","https://indianexpress.com/article/sports/cricket/research-needed-to-help-women-athletes-during-menstrual-cycles-jhulan-goswami-8102838/","559","SPORTS"
"685","Mikel Arteta not getting carried away by Arsenal’s perfect start","1661063492000","","https://indianexpress.com/article/sports/football/arsenal-manager-mikel-arteta-and-martin-odegaard-celebrate-after-the-match-8102722/","560","SPORTS"
"686","Watch: Anthony Joshua loses temper, throws belt out of ring after losing to Oleksandr Usyk","1661059700000","","https://indianexpress.com/article/sports/sport-others/watch-anthony-joshua-confronts-oleksandr-usyk-after-defeat-in-split-decision-8102586/","561","SPORTS"
"687","Praggnanandhaa loses to Duda in FTX Crypto Cup","1661058615000","","https://indianexpress.com/article/sports/chess/praggnanandhaa-loses-to-duda-in-ftx-crypto-cup-8102607/","562","SPORTS"
"688","Petra Kvitova, Caronine Garcia advance to Cincinnati women’s final","1661054890000","","https://indianexpress.com/article/sports/tennis/petra-kvitova-caronine-garcia-advance-to-cincinnati-womens-final-8102537/","563","SPORTS"
"689","Watch: Stefanos Tsitsipas dance moves after win over Daniil Medvedev","1661053126000","","https://indianexpress.com/article/sports/tennis/tsitsipas-downs-medvedev-to-set-up-coric-clash-in-cincinnati-final-8102511/","564","SPORTS"
"690","Indo-Pak drama: India vs Pakistan in last five Asia Cups","1661052671000","","https://indianexpress.com/article/sports/cricket/indvpak-asia-cup-2022-indo-pak-drama-india-vs-pakistan-in-last-five-asia-cups-8102153/","565","SPORTS"
"691","Ligue 1: 10-man Marseille edge past Nantes 2-1","1661052525000","","https://indianexpress.com/article/sports/football/ligue-1-10-man-marseille-edge-past-nantes-2-1-8102504/","566","SPORTS"
"692","Serie A: Romelu Lukaku stars in Inter Milan’s 3-0 win over Spezia","1661050594000","","https://indianexpress.com/article/sports/football/serie-a-romelu-lukaku-stars-inter-milans-3-0-win-over-spezia-8102478/","567","SPORTS"
"693","While You Were Asleep: Warner returns to BBL after 9 years, Usyk beats Joshua to retain heavyweight titles, Real Madrid breeze past Celta Vigo","1661048632000","","https://indianexpress.com/article/sports/sport-others/while-you-were-asleep-warner-bbl-usyk-vs-joshua-real-madrid-celta-vigo-8102443/","568","SPORTS"
"694","Rajasthan United stun ATK Mohun Bagan 3-2 in Durand Cup","1661016232000","","https://indianexpress.com/article/sports/football/rajasthan-united-stun-atk-mohun-bagan-3-2-in-durand-cup-8102197/","569","SPORTS"
"695","Shaheen Afridi’s injury is a big relief for Indian batsmen: Waqar Younis","1661014770000","","https://indianexpress.com/article/sports/cricket/shaheen-afridis-injury-is-a-big-relief-for-indian-batsmen-waqar-younis-8102143/","570","SPORTS"
